Repo,Total classes,NOF,NOM,NOP,NOPF,NOPM,LOC,Avg WMC,Avg NC,Avg DIT
nmaier_getoptnet,30,52,81,33,0,54,1532,7.233333333,0.366666667,0.366666667
nmaier_simpleDLNA,161,462,636,343,47,345,12670,10.27329193,0.708074534,0.701863354
nmosafi_aspComet,272,786,290,120,14,176,5250,1.522058824,0.676470588,0.801470588
nodatime_nodatime,1,0,1,0,0,0,41,4,0,0
nokia-developer_audio-recorder,9,38,61,24,1,19,1373,14.55555556,0,0
nokia-developer_phone-info,14,54,87,82,2,43,2323,16,0,0
nokia-developer_real-time-filter-demo,33,80,163,86,0,84,3394,10,0.03030303,0.03030303
nokia-developer_rss-reader-wp,11,25,61,25,2,22,1334,10.54545455,0,0
nosami_OmniSharpServer,228,172,528,197,10,351,7619,4.921052632,0.135964912,0.122807018
NotMyself_GildedRose,2,1,2,3,0,1,107,9.5,0,0
NotMyself_Simple.Data.Sqlite,8,5,32,4,0,26,367,6.125,0.25,0.25
Notulp_Pluton,143,408,947,200,283,813,12733,14.27972028,0.825174825,0.839160839
NowSayPillow_xnaBrashSpriter,14,41,18,16,25,13,666,4.928571429,0.071428571,0.071428571
Noxwizard_dnscrypt-winclient,15,78,65,21,23,29,1730,10.4,0,0
nplant_nplant,163,203,349,153,58,211,4543,3.441717791,0.319018405,0.404907975
NServiceKit_NServiceKit.OrmLite,150,179,1127,381,43,711,21185,18.04,0.273333333,0.486666667
NServiceKit_NServiceKit.Redis,85,383,1318,213,192,1129,12240,26.45882353,0.317647059,0.317647059
nsubstitute_NSubstitute,366,252,1308,91,10,977,17566,3.942622951,0.344262295,0.357923497
ntent-ad_kafka4net,72,244,369,70,73,258,6018,9.736111111,0.138888889,0.111111111
NuGet_NuGet.VisualStudioExtension,5,0,11,1,0,2,174,5,0,0
NuGet_NuGetGallery,241,180,811,437,38,630,29376,4.796680498,0.190871369,0.195020747
NuGet_WebBackgrounder,20,17,56,22,0,40,549,4.05,0.4,0.4
nunit_nunit,2389,3035,12621,4218,738,9590,234452,9.749267476,0.705734617,0.88530766
nunit_nunit-csharp-samples,7,10,92,5,0,79,1594,15.57142857,0.285714286,0.285714286
nunit_nunit-framework,2389,3035,12621,4218,738,9590,234452,9.749267476,0.705734617,0.88530766
nunit_nunitv2,647,1821,3584,1097,272,2364,66001,10.57032457,0.519319938,0.607418856
nuodb_nuodb-dotnet,274,2753,2553,1125,236,1857,56158,31.1350365,0.313868613,0.313868613
nwoolls_MultiMiner,253,1122,1478,668,234,453,30309,13.19367589,0.18972332,0.18972332
NyxStudios_TShock,119,553,839,272,450,517,22477,27.40336134,0.210084034,0.235294118
oanda_rest-csharp-refimpl,108,230,219,257,145,148,5298,3.925925926,0.37962963,0.638888889
object_MongOData,55,99,339,74,9,203,4413,12.03636364,0.218181818,0.345454545
OData_odata.net,5066,17164,31388,12243,666,10066,712417,14.03947888,0.703711015,0.748322148
OData_ODataSamples,353,342,1371,478,67,785,24808,8.580736544,0.161473088,0.212464589
OdedW_karcero,38,61,123,46,0,84,2059,5.868421053,0.236842105,0.289473684
OdeToCode_Katas,14,6,21,0,2,11,145,1.5,0.5,0.571428571
oenning_SharpSapRfc,46,42,139,42,0,115,1668,6.97826087,0.326086957,0.326086957
OfficeDev_ews-managed-api,767,3405,3634,1826,1964,920,83616,10.15645372,0.668839635,0.791395046
OfficeDev_O365-Windows-Start,36,108,185,113,0,72,4086,10.63888889,0.25,0.25
OfficeDev_Office-365-REST-API-Explorer,22,26,101,48,0,53,1989,8.5,0,0
OfficeDev_PnP,1000,3331,5149,2392,524,2964,107324,10.812,0.235,0.224
oising_strongnaming,7,4,10,8,0,2,233,4.428571429,0.428571429,0.428571429
oliverheilig_LeafletPano,7,21,21,16,0,4,563,6.285714286,0,0
Olivine-Labs_Alchemy-Websockets,25,113,114,40,64,73,2329,12.56,0.24,0.32
Olivine-Labs_Alchemy-Websockets-Example,1,1,12,0,0,4,275,29,0,0
OmerMor_AsyncBridge,69,68,333,32,0,208,6413,6.782608696,0.260869565,0.289855072
OmerMor_StateMachineToolkit,65,73,186,63,1,107,5267,5.246153846,0.276923077,0.338461538
omgtehlion_NodeVsDebugger,56,382,311,14,289,155,3735,9.732142857,0.339285714,0.339285714
OmniSharp_omnisharp-server,228,172,528,197,10,351,7619,4.921052632,0.135964912,0.122807018
OmniSharp_OmniSharpServer,228,172,528,197,10,351,7619,4.921052632,0.135964912,0.122807018
OneKeyToWin_LeagueRepo,184,1282,1750,342,515,372,42995,56.19565217,0.277173913,0.282608696
OneNoteDev_OneNoteAPISampleWinUniversal,80,107,334,142,8,197,8500,9.6375,0.1375,0.1375
onovotny_WinRTTimeZones,15,20,60,40,0,31,1399,6.733333333,0.266666667,0.266666667
OpenCover_opencover,28,24,89,5,2,65,931,4.5,0.071428571,0.071428571
opendns_dnscrypt-win-client,10,83,78,15,1,12,1672,19.6,0,0
openrasta_openfilesystem,43,39,230,84,0,163,2321,8,0.674418605,1.139534884
openrasta_openrasta-stable,647,359,1849,1280,20,1242,23939,4.550231839,0.874806801,0.777434312
opensourceautomation_Open-Source-Automation,281,1455,1914,618,248,1025,48969,26.63345196,0.174377224,0.174377224
openssl-net_openssl-net,109,330,1275,234,189,1090,13647,15.42201835,0.541284404,0.697247706
opentibia_item-editor,44,250,191,76,86,127,8227,41.79545455,0.340909091,0.340909091
opentok_Opentok-.NET-SDK,26,9,70,28,0,48,1288,4.576923077,0.076923077,0.076923077
opentween_OpenTween,200,1709,1575,956,376,793,39872,20.515,0.455,0.5
orbyone_Sensible.PredictionIO.NET,7,37,32,5,36,28,453,9.285714286,0.285714286,0.285714286
Orcomp_Orchestra,876,2958,3006,1092,1818,1278,51993,6.678082192,0.243150685,0.273972603
ORelio_Minecraft-Console-Client,118,604,785,146,106,422,26576,30.1779661,0.338983051,0.347457627
OrleansContrib_orleans.eventsourcing,5,4,14,5,0,7,166,4.4,0,0
OrleansContrib_OrleansMonitor,3,0,4,16,0,4,117,2,0,0
osbornm_Playr,31,26,92,55,11,80,1617,6.806451613,0,0
OsmSharp_OsmSharp,143,170,572,283,1,381,16081,14.61538462,0.34965035,0.356643357
ospector_gtest-gbar,8,74,57,7,4,12,1291,16,0,0
Overv_SteamWebAPI,1,4,20,0,0,17,569,62,0,0
owin_museum-piece-gate,89,176,647,67,81,282,11405,14.86516854,0.06741573,0.06741573
oxyplot_oxyplot,1813,3187,9115,5261,1690,5952,258090,11.73248759,0.387755102,0.458907887
Oyatel_CometD.NET,29,77,185,76,35,103,2855,10.93103448,0.517241379,0.689655172
P0cL4bs_hanzoInjection,1,0,14,0,0,10,210,29,0,0
Pablissimo_nrconfig,13,11,24,33,0,18,817,7.846153846,0,0
pablomx_fluentAOP,26,25,137,20,0,103,883,6.538461538,0.384615385,0.5
pangweiwei_slua,40,80,533,13,23,447,7264,23.15,0.25,0.25
panopticoncentral_chakra-host,17,10,205,28,0,101,2772,16.76470588,0.235294118,0.235294118
paolosalvatori_ServiceBusExplorer,203,4448,2134,536,87,612,84890,38.15763547,0.083743842,0.083743842
PapaJoesSoup_ShipManifest,59,443,368,143,17,25,11249,28.20338983,0.101694915,0.101694915
Particular_APIComparer,106,71,148,90,43,104,2146,2.330188679,0.150943396,0.150943396
Particular_docs.particular.net,25,5,20,34,0,9,404,0.88,0.08,0.04
Particular_GitHubReleaseNotes,13,7,32,14,0,13,425,4.307692308,0.307692308,0.307692308
Particular_GitVersion,128,139,452,209,64,279,6790,8.9296875,0.3515625,0.4296875
ParticularLabs_GitVersion,128,139,452,209,64,279,6790,8.9296875,0.3515625,0.4296875
Pash-Project_Pash,767,1384,3450,1672,765,1815,46411,8.496740548,0.534550196,0.740547588
patHyatt_XmppBot-for-HipChat,23,27,64,49,0,30,1206,7.695652174,0.52173913,0.608695652
patrickherrmann_Bumblebee,71,61,229,52,56,179,1871,3.929577465,0.929577465,0.887323944
paul-kohler-au_minisqlquery,205,379,778,474,6,415,17191,7.507317073,0.67804878,0.834146341
paulbatum_Dominion,316,260,1394,223,8,1243,17505,5.069620253,0.860759494,0.613924051
paulbatum_mobile-services-xamarin-pcl,6,7,24,12,1,4,363,5.333333333,0,0
paulcbetts_Fusillade,8,20,16,7,0,11,361,3,0.125,0.125
paulcbetts_ModernHttpClient,4,4,7,5,0,5,99,1.75,0,0
paulcbetts_mvvmlight,149,171,745,232,21,466,15860,7.899328859,0.523489933,0.590604027
paulcbetts_refit,181,71,495,196,5,328,8335,6.248618785,0.303867403,0.320441989
paulcbetts_SaveAllTheTime,14,34,57,24,2,27,935,6.714285714,0.214285714,0.214285714
paulcbetts_splat,138,132,903,414,14,648,12616,10.34057971,0.253623188,0.31884058
paulcbetts_starter-mobile,1,1,1,1,0,1,18,1,0,0
paulyoder_LinqToExcel,23,21,199,49,0,87,2279,15.91304348,0.043478261,0.043478261
PavelBastov_opencbs,211,244,545,260,1,301,8376,4.142180095,0.63507109,0.654028436
PavelTorgashov_FastTree,30,58,204,65,21,76,2596,16.8,0.4,0.4
PayPal_PayPal-NET-SDK,756,411,1341,2643,108,939,61599,2.894179894,0.817460317,1.067460317
PayPal_rest-api-sdk-dotnet,756,411,1341,2643,108,939,61599,2.894179894,0.817460317,1.067460317
pbhogan_TinyJSON,25,45,97,13,16,59,1473,10.84,0.32,0.32
pburrows_SharperNLP,308,733,1657,419,70,844,31819,12.00649351,0.376623377,0.470779221
pchalamet_cassandra-sharp,298,507,1083,385,66,764,32959,9.691275168,0.483221477,0.523489933
pcibraro_hawknet,42,35,97,24,1,65,2146,5.738095238,0.071428571,0.071428571
pdelvo_Pdelvo.Minecraft,155,48,614,501,5,292,14619,7.993548387,0.890322581,0.729032258
peoplesbeer_AnotherJiraRestClient,39,41,40,192,39,35,1459,1.102564103,0.025641026,0.025641026
perpetual-mobile_SimpleStorage,6,11,54,7,0,44,508,13.83333333,0.333333333,0.333333333
perpetual-motion_clrplus,132,487,183,5,460,171,5005,1.431818182,0.022727273,0.022727273
perrich_sepawriter,21,24,51,38,3,31,1208,6,0.19047619,0.19047619
persistentsystems_adcms,36,91,112,286,2,22,7031,15.36111111,0.055555556,0.055555556
peschkaj_rustflakes,9,9,31,0,2,20,274,4.666666667,0.444444444,0.444444444
petabridge_akka-bootcamp,43,104,119,35,11,42,2549,3.674418605,0,0
peteraritchie_ProductivityExtensions,835,49,1614,5,40,1598,27403,4.335329341,0,0
PeteTimesSix_VesselViewer,21,204,189,5,112,118,4269,48.52380952,0.333333333,0.333333333
pgina_pgina,164,777,969,250,20,531,22969,15.18292683,0.5,0.396341463
phatboyg_Magnum,516,381,1492,302,1,1258,14931,3.492248062,0.426356589,0.44379845
phatboyg_MassTransit,1500,1690,5000,1881,72,3016,54816,4.744666667,0.650666667,0.698666667
phatboyg_Topshelf,241,303,1115,216,11,807,10109,6.589211618,0.630705394,0.609958506
phdesign_NppToolBucket,170,302,958,141,94,492,12857,10.07058824,0.464705882,0.705882353
phendryx_superputty,34,278,260,39,29,123,6864,17.5,0.205882353,0.205882353
philiplaureano_LinFu,348,339,932,234,5,633,16522,3.655172414,0.623563218,0.617816092
philipproplesch_Web.Optimization,31,15,47,9,5,40,525,2.612903226,0.193548387,0.193548387
PhilipRieck_WpfAppBar,4,1,12,0,0,2,303,5,0,0
phogue_Potato,560,191,1625,1007,75,1079,39857,6.335714286,0.730357143,1.008928571
Phybbit_kinect-data-transmitter,55,190,265,92,74,138,5426,10.6,0,0
picoe_Eto,2163,3423,12341,7708,350,8535,233353,12.0642626,0.680998613,0.78779473
picoe_Eto.Parse,229,211,1028,381,14,716,13805,9.135371179,0.890829694,1.008733624
pieterderycke_Jace,98,77,267,90,12,168,4580,8.316326531,0.448979592,0.489795918
PintaProject_Pinta.ImageManipulation,114,217,532,96,36,415,18454,16.5,0.754385965,1.254385965
PiranhaCMS_Piranha,34,11,66,103,0,51,1852,4.352941176,0.117647059,0.117647059
PistonDevelopers_VisualRust,124,183,486,116,60,318,6349,8.467741935,0.080645161,0.080645161
piwik_piwik-dotnet-tracker,11,60,114,21,1,69,2027,19.18181818,0,0
pixeltucker_SpeedoPlus,35,78,144,117,10,52,2413,6.6,0.2,0.257142857
Pjanssen_Outliner,46,135,299,344,40,131,6413,17.54347826,0.282608696,0.260869565
pjvds_Scrumr,38,41,128,99,0,79,1656,3.815789474,0.184210526,0.184210526
planeswalkers_api.mtgdb.info,5,1,8,35,0,8,378,8.6,0,0
plasma-umass_DataDebug,45,169,273,33,24,190,4806,12.57777778,0.066666667,0.066666667
platformdotnet_Platform.VirtualFileSystem,353,390,1778,597,59,1145,22823,9.033994334,0.728045326,1.235127479
playgameservices_play-games-plugin-for-unity,364,472,2954,396,40,640,29108,10.82417582,0.324175824,0.302197802
pleonex_tinke,409,2061,2456,308,290,1414,66716,19.9608802,0.290953545,0.293398533
plioi_fixie,150,99,408,119,8,287,4441,4.233333333,0.36,0.353333333
ploeh_Albedo,34,5,153,13,0,112,3165,6.735294118,0.705882353,0.735294118
ploeh_Hyprlinkr,20,10,49,15,0,27,1271,4.05,0.25,0.2
pmachapman_mysqltuner,18,42,90,58,0,38,3972,27.33333333,0.111111111,0.111111111
pmcfernandes_BootstrapControls,311,114,1506,606,0,711,28743,9.662379421,0.048231511,0.048231511
pmhsfelix_drum,13,11,30,13,0,23,341,3.615384615,0.076923077,0.076923077
pmhsfelix_WebApi.Explorations.ServiceBusRelayHost,4,7,12,4,0,10,169,6.5,0,0
pmlyon_BitSharp,236,721,1574,490,103,1139,20686,12.99576271,0.237288136,0.228813559
pocorall_scm-notifier,22,271,290,42,36,123,6486,31.77272727,0.090909091,0.090909091
poderosaproject_poderosa,1035,3381,5363,1745,215,3043,113401,10.89371981,0.642512077,0.839613527
pofider_AzureBlobFileSystem,8,4,72,5,1,38,927,16.875,0.25,0.25
polyethene_IronAHK,115,1302,847,261,80,489,27245,46.45217391,0.017391304,0.017391304
PoshSec_PoshSecFramework,49,607,416,194,119,135,12710,28.85714286,0,0
prabirshrestha_FluentHttp,98,220,694,355,3,467,15975,16.30612245,0.234693878,0.316326531
prabirshrestha_simple-owin,55,87,583,26,3,420,9375,23.52727273,0.072727273,0.109090909
praeclarum_Bind,20,25,65,8,1,32,1248,8.75,0.2,0.2
praeclarum_CrossGraphics,132,382,904,152,179,706,9510,10.31060606,0.227272727,0.227272727
Pro_dkim-exchange,125,359,384,116,167,262,9093,6.856,0.504,0.504
ProjectExtensions_ProjectExtensions.Azure.ServiceBus,123,148,351,266,17,243,6639,4.447154472,0.382113821,0.544715447
projectkudu_kudu,419,927,1930,828,247,1094,29382,10.03341289,0.38902148,0.451073986
projectkudu_slingshot,24,34,109,57,7,72,2115,13.375,0.125,0.125
ProjectSkyfire_SkyFire-Community-Tools,45,96,67,15,21,20,3501,6.044444444,0.155555556,0.155555556
prosjektstotte_sp-prosjektportal,1,1,1,0,0,1,37,4,0,0
pruiz_Topshelf.Linux,4,2,16,8,0,14,158,5.25,0,0
pruiz_WkHtmlToXSharp,27,82,101,76,1,66,1936,6.888888889,0.222222222,0.222222222
pschichtel_LyricsReloaded,58,74,183,18,3,158,3055,6.568965517,0.620689655,0.620689655
pseudomuto_muto-mark,22,27,75,26,0,38,927,5.227272727,0.318181818,0.181818182
psibernetic_Susanoo,148,131,676,95,1,480,11280,6.97972973,0.560810811,0.581081081
punitganshani_konfdb,287,109,753,678,9,579,11649,4.763066202,0.515679443,0.578397213
pusher_pusher-websocket-dotnet,19,40,61,15,15,19,849,7.578947368,0.263157895,0.315789474
pvginkel_NHibernate.OData,122,117,498,245,36,331,6663,9.745901639,0.581967213,0.786885246
pvginkel_PdfiumViewer,58,244,448,118,42,219,7399,16.12068966,0.086206897,0.103448276
pvginkel_PdfViewer,25,103,141,41,34,69,2407,17.68,0.24,0.32
Q42_Q42.WinRT,88,107,370,168,6,187,7025,7.613636364,0.022727273,0.022727273
qianlifeng_Wox,165,267,588,265,56,282,9284,6.824242424,0.4,0.284848485
Qite_Umbraco-Inception,18,633,58,19,632,43,1924,8.611111111,0,0
QuantConnect_Lean,2278,2911,8067,8980,821,6552,270417,6.693590869,0.661984197,0.693590869
QuantumConcepts_STLdotNET,5,1,56,8,0,54,627,17.8,0.2,0.2
QuickenLoans_RegExpose,87,81,261,137,0,96,4236,6.873563218,0.540229885,0.770114943
QuickenLoans_XSerializer,81,231,610,153,3,289,10782,22.91358025,0.37037037,0.358024691
Quobject_EngineIoClientDotNet,231,967,2506,198,370,1277,32455,18.79220779,0.316017316,0.41991342
Quobject_SocketIoClientDotNet,100,620,686,2,364,406,9876,14.48,0.07,0.07
rabbitmq_rabbitmq-dotnet-client,55,32,363,1,11,272,4631,8.563636364,0.6,0.6
radioman_greatmaps,755,3192,4002,1153,752,2183,73038,12.03708609,0.532450331,0.504635762
rahvee_CBcrypt,4,3,25,8,0,22,331,11.25,0,0
raistlinthewiz_uhttpsharp,111,123,269,110,7,197,3032,3.171171171,0.576576577,0.621621622
raistlinthewiz_voxeliq,376,793,1377,581,143,927,28994,6.92287234,0.324468085,0.332446809
ralfw_NPantaRhei,194,291,720,119,22,448,8788,6.613402062,0.329896907,0.365979381
rallion_depressurizer,70,737,659,416,95,257,18217,27,0.214285714,0.214285714
rally25rs_FakeO,16,29,90,0,0,72,1740,9.8125,0,0
RallyTools_RallyRestToolkitFor.NET,38,97,266,105,7,102,6839,20.36842105,0.236842105,0.236842105
ranzlee_NHibernate.Extensions,41,59,226,103,0,175,2504,8.365853659,0.048780488,0.048780488
RapidScada_SCADA,331,2650,2731,1291,78,1079,95439,25.32024169,0.19939577,0.202416918
rasoolims_PersianVerbAnalyzer,8,1,25,20,0,19,1256,38.75,0,0
raspberry-sharp_raspberry-sharp-io,189,420,680,170,158,439,21534,5.952380952,0.291005291,0.296296296
Ravadre_Stacks,167,223,632,191,14,344,7054,5.431137725,0.389221557,0.311377246
ravendb_ravendb.contrib,26,5,84,0,0,69,1290,8.730769231,0,0
RaYell_selenium-webdriver-extensions,21,4,81,18,0,56,795,4.047619048,0.761904762,0.714285714
RazorGenerator_RazorGenerator,153,209,415,121,39,321,6055,5.300653595,0.607843137,0.836601307
rcravens_GenericRepository,29,37,143,30,0,95,1356,6.793103448,0.586206897,0.655172414
rdio_vernacular,93,108,477,203,10,287,9243,20.47311828,0.430107527,0.505376344
Rduerden_Node.cs,11,15,34,1,3,29,365,5.454545455,0.272727273,0.272727273
re-motion_Relinq,782,657,3527,671,20,2410,41418,6.030690537,0.567774936,0.684143223
Reactive-Extensions_IL2JS,2661,8689,14449,8479,2905,9543,276805,15.85118377,0.762871101,1.241638482
Reactive-Extensions_Rx.NET,112,169,449,76,0,198,5201,6.348214286,0.116071429,0.116071429
reactiveui_ReactiveUI,23,6,27,30,0,18,624,3.304347826,0.347826087,0.391304348
reactiveui_ReactiveUI.Samples,87,100,128,163,8,87,2912,2.022988506,0.057471264,0.057471264
Readify_GitViz,49,17,61,39,3,46,1115,1.632653061,0.06122449,0.06122449
Readify_Neo4jClient,367,405,1997,657,20,1097,19489,8.626702997,0.27520436,0.291553134
RebelCMS_rebelcmsxu5,1885,1558,6330,2875,382,4443,104676,6.272679045,0.570822281,0.734217507
red-gate_XmlDoc2CmdletDoc,14,26,85,11,7,42,1463,12.14285714,0.285714286,0.285714286
redbadger_XPF,535,2433,438,194,80,264,12528,1.585046729,0.629906542,0.826168224
Reddit-Mud_RMUD,272,232,762,72,143,663,10558,5.172794118,0.573529412,0.794117647
Redth_APNS-Sharp,18,43,107,64,4,70,2271,13.44444444,0,0
Redth_PushSharp,84,49,165,178,4,133,3198,4,0.476190476,0.595238095
Redth_ZXing.Net.Mobile,20,39,94,64,22,67,1108,6,0.2,0.3
refactorthis_GraphDiff,31,19,121,9,0,55,1178,6.903225806,0.387096774,0.387096774
refractalize_bounce,364,443,973,277,193,619,9136,3.697802198,0.502747253,0.549450549
rencoreab_SharePoint-Solution-Deployer,94,701,553,367,9,183,16980,11.80851064,0.287234043,0.287234043
repetier_Repetier-Host,141,2435,1697,281,738,851,48130,35.09929078,0.056737589,0.056737589
restsharp_RestSharp,1309,1061,7824,5230,94,5162,177993,14.34682964,0.318563789,0.318563789
retailcoder_Rubberduck,1205,3177,6143,3388,1415,3717,115673,11.33775934,0.650622407,0.798340249
Reverp_Toxy,375,799,1847,886,254,1213,38814,11.42933333,0.141333333,0.152
rgripper_GumboBindings,1,0,3,0,0,0,42,3,0,0
richardbunt_Telemachus,64,111,255,43,11,161,5578,9.046875,0.484375,0.5
richardszalay_mockhttp,72,76,368,12,0,308,4420,6.444444444,0.555555556,0.555555556
richardszalay_pshosts,13,22,44,29,2,20,634,7.384615385,0.615384615,0.615384615
richhickey_clojure-clr,615,816,3212,362,158,2120,46015,9.520325203,0.370731707,0.37398374
richorama_SQLDatabaseBackup,3,8,20,0,0,10,282,19.66666667,0,0
rickbassham_sharp-ftp-server,17,77,142,61,0,39,3015,32.52941176,0.352941176,0.588235294
RickStrahl_Expando,5,4,37,1,1,33,934,21,0,0
RickStrahl_Westwind.ApplicationConfiguration,30,43,323,64,10,287,7535,29.86666667,0.3,0.433333333
riipah_vocadb,1066,694,3094,2591,141,2594,46004,4.046904315,0.414634146,0.436210131
ringostarr80_WebDav.NET,26,82,118,51,6,79,2219,12.15384615,0.461538462,0.423076923
RIT-MAGIC_JustPressPlay,121,23,355,656,5,310,14214,9.884297521,0.041322314,0.041322314
riteshrao_ncommon,117,110,549,145,1,373,8045,6.102564103,0.555555556,0.52991453
ritterim_automation-sql,1,0,7,10,0,5,140,15,0,0
ritterim_sandbox,12,6,48,21,3,37,643,8,0.5,0.333333333
rlabrecque_Steamworks.NET,351,1000,2055,2,950,2032,17215,7.173789174,0,0
rnicoll_ncrypto-currency-exchange,115,96,400,144,79,321,4266,5.182608696,0.860869565,0.643478261
robashton_zombify,12,75,106,20,0,72,1566,23.41666667,0,0
robbihun_NStatsD.Client,4,4,11,7,0,6,215,3.5,0,0
robconery_massive,25,30,631,65,0,470,10780,57.44,0.2,0.2
robconery_monkey-fist,44,36,155,97,0,142,1738,4.159090909,0.295454545,0.295454545
robertmircea_nagios-nsca-client,16,16,34,5,1,27,464,4.3125,0.375,0.375
robertmircea_RateLimiters,9,18,21,8,3,11,285,4.222222222,0.555555556,0.777777778
RobertSmith_Orchestrate.NET,21,4,221,65,0,107,1864,25.38095238,0.047619048,0.047619048
robertwilczynski_nChronic,107,74,283,25,14,214,3351,4.672897196,0.747663551,1.009345794
robinrizvi_Audio-Gallery-Suite,16,191,126,16,10,40,4512,22.5,0,0
Robmaister_SharpFont,193,687,931,582,13,362,19017,7.238341969,0.051813472,0.051813472
RobThree_NGeoNames,58,21,167,156,8,147,3775,3.482758621,0.568965517,0.775862069
RobThree_NIdenticon,10,4,59,15,3,55,456,9.8,0.7,1.1
robvolk_Helpers.Net,40,10,196,6,2,194,2698,7.95,0,0
rogeralsing_Pigeon,109,89,191,152,18,95,3151,2.908256881,0,0
Rogueadyn_SaintCoinach,846,1147,2403,2491,270,1572,50681,5.985815603,0.625295508,0.676122931
Rohansi_RohBot,78,190,322,84,113,250,4220,8.371794872,0.256410256,0.282051282
RolandPheasant_DynamicData,323,383,1265,334,19,1025,21686,7.476780186,0.216718266,0.244582043
RolandPheasant_DynamicData.ReactiveUI,5,9,19,0,0,13,538,18.2,0,0
RolandPheasant_TradingDemo,138,122,260,170,6,218,3692,2.210144928,0.123188406,0.108695652
RoliSoft_RS-TV-Show-Tracker,303,377,1311,1350,131,821,53551,14.72607261,0.567656766,0.623762376
ron975_Battlelogium,97,132,414,91,27,146,4516,6.649484536,0.175257732,0.237113402
ronnieoverby_RavenDB-Linqpad-Driver,2,0,1,5,0,0,32,0.5,0,0
ronnycsharp_WPFLight,132,232,675,566,69,409,12259,10.78787879,0.446969697,0.651515152
RoosterDragon_Desktop-Ponies,89,234,547,165,34,316,17047,13.37078652,0.101123596,0.078651685
rosaliafx_Rosalia,140,115,400,203,26,275,4491,4.3,0.507142857,0.635714286
rossipedia_toml-net,5,46,18,6,39,12,285,5.4,0,0
royosherove_aout2,38,18,66,12,4,50,635,2.157894737,0.184210526,0.263157895
rpgmaker_MessageShark,19,107,162,10,0,103,3008,20.78947368,0,0
rpgmaker_NetJSON,61,777,517,130,9,144,20278,28.47540984,0,0
rprouse_GitHubExtension,117,117,249,125,53,158,4169,3.658119658,0.316239316,0.324786325
rscustom_rocksmith-custom-song-toolkit,111,886,607,266,211,136,24998,24.47747748,0,0
ruarai_CompilePal,36,88,182,68,32,109,3075,16.55555556,0.138888889,0.138888889
runceel_ReactiveProperty,103,65,315,164,15,249,4354,3.970873786,0.145631068,0.165048544
runuo_runuo,6121,7502,30513,13918,1048,28894,449832,10.54190492,0.899689593,1.361215488
Ruslan-B_FFmpeg.AutoGen,249,2631,764,0,1799,762,9456,3.212851406,0,0
RusticiSoftware_TinCan.NET,39,25,157,96,13,122,2053,9.025641026,0.846153846,0.769230769
RusticiSoftware_TinCanAPILibraryCSharp,82,197,319,139,31,243,6101,9.609756098,0.487804878,0.487804878
ryudice_QuartzNetAPI,11,3,28,13,0,18,283,2.909090909,0.090909091,0.090909091
S-C-A-N_SCANsat,101,1127,943,221,257,376,24946,40,0.287128713,0.376237624
s2003zy_NumberProgressBar,3,12,25,11,11,15,446,15,0,0
Sage_SDataCSharpClientLib,308,842,2175,1190,116,1586,71040,17.40584416,0.519480519,0.597402597
saguiitay_OneDriveRestAPI,52,30,137,123,7,80,1927,3.634615385,0.192307692,0.25
saguiitay_WebDAVClient,6,12,47,19,0,28,746,25,0.333333333,0.333333333
sailro_Bdtunnel,81,282,245,337,17,118,6734,5.543209877,0.691358025,1.074074074
sailro_Dexer,87,38,373,199,11,226,6341,22.03448276,0.367816092,0.367816092
SaintSkeeta_LaunchSitecoreTDS,59,236,6,115,236,3,2149,0.237288136,1.305084746,1.711864407
sakeproject_sake,18,18,35,20,0,25,457,3.5,0.277777778,0.277777778
saleyn_otp.net,58,170,595,53,30,444,9647,25,0.637931034,1
samcook_RedLock.net,100,236,640,104,8,300,9644,9.32,0.36,0.56
samjudson_flickr-net,415,150,1893,2015,0,1432,53017,22.30843373,0.809638554,0.828915663
samueldjack_SelectedItemsBindingDemo,9,13,35,7,1,13,506,7.222222222,0,0
samuelneff_MimeTypeMap,1,1,3,0,0,2,2661,10,0,0
samus_mongodb-csharp,243,330,1478,341,16,840,23570,11.58024691,0.49382716,0.604938272
Sandra_Sandra.Snow,65,49,187,150,1,117,4115,5.584615385,0.230769231,0.261538462
sandromancuso_trip-service-kata,7,3,14,0,0,12,93,2.571428571,0,0
saramgsilva_ModernUISamples,53,26,78,37,2,47,1514,1.754716981,0.056603774,0.056603774
sayedihashimi_publish-samples,4,3,3,0,0,0,51,0.75,0,0
sayedihashimi_slow-cheetah,7,3,11,7,0,5,170,2.571428571,0,0
schambers_fluentmigrator,441,368,2216,669,137,1528,21598,8.301587302,0.818594104,0.918367347
Schandlich_Fibber,5,7,35,0,0,15,767,27.2,0,0
schourode_canonicalize,16,8,35,2,0,33,457,2.875,0.5625,0.5625
schourode_pdfbinder,7,21,26,5,0,12,520,9.142857143,0,0
Schulteatq_CityTrafficSimulator,60,487,609,168,87,353,18180,29.78333333,0.4,0.366666667
scionwest_ValidatableBase,39,19,136,46,2,62,3393,11.33333333,0.435897436,0.487179487
scommisso_vimeo-dot-net,93,131,297,331,102,148,6993,5.387096774,0.139784946,0.139784946
Scooletz_protobuf-linq,18,39,77,2,4,46,775,5.888888889,0.277777778,0.277777778
Scordo_TS3QueryLib.Net,424,69,1716,2201,6,1197,32653,7.16509434,0.693396226,0.884433962
scottksmith95_CSharp.Readability,43,19,100,121,0,61,2259,6.279069767,0.255813953,0.139534884
